Nombre de bits,Nombre de bits à 1,Rang dans la sous famille,Position du bit,Valeur
3, 2, 3, 2, 1
6, 3, 19, 1, 1
10, 9, 2, 6, 1
9, 1, 9, 3, 0
8, 2, 20, 6, 0
6, 3, 12, 6, 1
9, 5, 57, 9, 1
9, 9, 1, 9, 1
3, 1, 3, 3, 0
16, 6, 5912, 11, 0
15, 14, 11, 15, 1
8, 2, 18, 6, 1
4, 0, 1, 4, 0
1, 0, 1, 1, 0
7, 7, 1, 4, 1
2, 0, 1, 1, 0
12, 1, 2, 2, 0
1, 0, 1, 1, 0
6, 3, 7, 3, 0
4, 2, 2, 4, 1
11, 7, 323, 10, 1
3, 3, 1, 2, 1
10, 8, 4, 3, 1
14, 14, 1, 12, 1
7, 2, 1, 4, 0
16, 8, 5075, 9, 0
12, 10, 7, 12, 1
8, 0, 1, 7, 0
2, 1, 2, 2, 0
13, 4, 110, 6, 1
8, 2, 24, 6, 1
1, 0, 1, 1, 0
13, 3, 226, 9, 0
3, 3, 1, 3, 1
4, 3, 3, 3, 0
15, 14, 3, 1, 1
11, 8, 130, 7, 1
9, 2, 12, 1, 0
2, 2, 1, 2, 1
5, 5, 1, 5, 1
13, 4, 157, 10, 0
10, 6, 119, 1, 1
3, 1, 2, 3, 0
10, 8, 36, 6, 0
5, 0, 1, 2, 0
7, 4, 33, 4, 0
2, 1, 2, 2, 0
16, 9, 7482, 14, 0
4, 2, 5, 2, 0
2, 1, 2, 1, 1
2, 2, 1, 1, 1
5, 5, 1, 3, 1
4, 2, 2, 4, 1
4, 4, 1, 4, 1
16, 14, 44, 13, 1
16, 13, 522, 6, 1
8, 8, 1, 3, 1
1, 1, 1, 1, 1
15, 8, 4524, 12, 1
9, 1, 6, 6, 0
2, 1, 2, 2, 0
4, 1, 2, 1, 0
12, 8, 106, 1, 0
1, 1, 1, 1, 1
6, 1, 4, 4, 0
3, 2, 2, 3, 1
2, 1, 1, 1, 0
5, 5, 1, 1, 1
12, 6, 243, 8, 1
13, 9, 655, 2, 1
11, 1, 3, 3, 0
3, 2, 1, 3, 1
1, 1, 1, 1, 1
6, 6, 1, 4, 1
15, 6, 616, 5, 0
9, 8, 2, 3, 1
11, 2, 2, 2, 0
1, 0, 1, 1, 0
7, 2, 3, 5, 1
14, 10, 476, 2, 0
14, 3, 220, 2, 0
12, 5, 703, 3, 0
14, 12, 61, 13, 1
15, 2, 14, 10, 1
16, 14, 26, 9, 1
8, 0, 1, 3, 0
9, 6, 30, 4, 1
2, 2, 1, 1, 1
11, 11, 1, 3, 1
9, 6, 76, 5, 0
12, 8, 120, 1, 0
12, 8, 415, 12, 0
15, 9, 158, 14, 1
7, 2, 16, 7, 1
2, 2, 1, 1, 1
13, 0, 1, 13, 0
6, 1, 5, 2, 1
12, 12, 1, 2, 1
7, 1, 7, 4, 0
8, 1, 2, 3, 0
5, 5, 1, 2, 1
7, 1, 3, 6, 0
2, 1, 2, 1, 1
10, 8, 32, 4, 1
10, 8, 25, 6, 1
2, 0, 1, 2, 0
1, 1, 1, 1, 1
5, 3, 6, 1, 1
2, 1, 2, 1, 1
5, 2, 9, 4, 0
1, 0, 1, 1, 0
3, 1, 2, 3, 0
9, 5, 91, 9, 0
10, 4, 170, 6, 1
4, 3, 2, 1, 1
11, 11, 1, 2, 1
7, 2, 21, 4, 0
12, 12, 1, 3, 1
5, 2, 7, 3, 0
5, 4, 3, 1, 1
4, 0, 1, 4, 0
15, 5, 200, 3, 0
4, 4, 1, 3, 1
14, 2, 5, 13, 1
1, 0, 1, 1, 0
7, 7, 1, 6, 1
10, 1, 5, 8, 0
1, 0, 1, 1, 0
3, 0, 1, 2, 0
16, 10, 7485, 14, 0
7, 6, 7, 7, 0
2, 1, 2, 1, 1
16, 15, 12, 15, 1
6, 0, 1, 6, 0
2, 0, 1, 2, 0
12, 4, 375, 8, 1
10, 10, 1, 4, 1
9, 3, 12, 4, 1
6, 3, 10, 6, 0
14, 13, 2, 12, 1
3, 3, 1, 1, 1
6, 2, 11, 6, 1
4, 3, 3, 1, 1
2, 1, 1, 1, 0
13, 12, 3, 13, 1
12, 3, 77, 7, 1
2, 1, 1, 1, 0
11, 2, 33, 7, 1
12, 6, 364, 6, 1
9, 5, 105, 5, 0
13, 0, 1, 13, 0
3, 0, 1, 2, 0
11, 11, 1, 10, 1
10, 10, 1, 2, 1
5, 4, 2, 1, 1
15, 6, 3448, 7, 1
9, 2, 10, 4, 0
3, 2, 2, 3, 1
6, 5, 2, 5, 1
1, 1, 1, 1, 1
5, 5, 1, 4, 1
5, 2, 10, 3, 0
16, 6, 2132, 10, 0
15, 7, 4164, 2, 0
14, 13, 6, 9, 1
4, 3, 1, 2, 1
10, 9, 6, 4, 1
14, 12, 16, 9, 1
1, 1, 1, 1, 1
6, 5, 3, 1, 1
10, 3, 113, 2, 1
10, 4, 162, 2, 0
10, 7, 14, 5, 1
13, 2, 71, 6, 0
5, 4, 3, 5, 1
6, 4, 6, 6, 1
8, 6, 5, 2, 1
8, 1, 8, 2, 0
14, 2, 70, 13, 0
2, 1, 2, 2, 0
9, 0, 1, 6, 0
3, 2, 2, 1, 1
14, 7, 2580, 5, 1
1, 1, 1, 1, 1
8, 0, 1, 2, 0
10, 4, 134, 6, 1
16, 6, 1199, 16, 1
12, 2, 44, 3, 1
13, 8, 206, 1, 0
4, 3, 3, 2, 1
16, 4, 938, 7, 0
6, 6, 1, 3, 1
12, 0, 1, 10, 0
5, 2, 6, 2, 1
11, 11, 1, 5, 1
11, 8, 78, 4, 1
1, 0, 1, 1, 0
9, 7, 28, 3, 1
14, 13, 10, 4, 1
12, 2, 51, 1, 0
6, 5, 1, 5, 1
7, 4, 33, 2, 1
15, 14, 9, 9, 0
7, 4, 22, 5, 1
2, 2, 1, 1, 1
14, 14, 1, 6, 1
13, 8, 519, 6, 1
13, 6, 99, 2, 0
10, 4, 48, 9, 1
15, 2, 41, 13, 0
14, 5, 1576, 4, 1
11, 8, 38, 6, 1
14, 7, 964, 7, 0
16, 0, 1, 16, 0
9, 8, 7, 1, 1
6, 2, 6, 6, 0
11, 3, 154, 6, 1
16, 9, 7976, 10, 1
10, 7, 74, 5, 0
13, 12, 13, 9, 1
9, 2, 2, 9, 1
12, 1, 4, 11, 0
2, 2, 1, 2, 1
11, 8, 27, 8, 0
10, 8, 8, 8, 1
9, 0, 1, 3, 0
8, 2, 11, 7, 0
5, 0, 1, 3, 0
6, 3, 10, 6, 0
8, 8, 1, 7, 1
11, 5, 207, 1, 0
2, 0, 1, 2, 0
4, 1, 3, 2, 1
2, 1, 1, 2, 1
16, 10, 6555, 12, 1
9, 7, 33, 4, 1
15, 0, 1, 8, 0
5, 0, 1, 2, 0
4, 2, 5, 1, 1
2, 2, 1, 2, 1
16, 0, 1, 8, 0
9, 0, 1, 4, 0
6, 4, 1, 2, 0
14, 13, 12, 12, 0
11, 6, 198, 1, 0
5, 2, 2, 1, 0
15, 2, 40, 15, 0
13, 1, 12, 8, 0
3, 0, 1, 2, 0
15, 8, 6157, 13, 0
12, 2, 15, 12, 0
3, 3, 1, 1, 1
6, 0, 1, 3, 0
3, 0, 1, 1, 0
11, 11, 1, 11, 1
5, 0, 1, 1, 0
12, 8, 266, 4, 1
3, 2, 3, 1, 1
13, 7, 617, 1, 0
4, 4, 1, 4, 1
14, 13, 2, 12, 1
15, 8, 5524, 5, 1
14, 12, 21, 10, 0
7, 7, 1, 1, 1
2, 0, 1, 2, 0
11, 9, 46, 1, 1
1, 0, 1, 1, 0
8, 3, 35, 3, 1
5, 4, 3, 2, 1
2, 0, 1, 2, 0
8, 0, 1, 7, 0
12, 10, 44, 3, 1
15, 14, 4, 14, 1
15, 11, 859, 5, 1
4, 0, 1, 1, 0
6, 0, 1, 6, 0
3, 3, 1, 1, 1
6, 6, 1, 2, 1
10, 0, 1, 3, 0
8, 8, 1, 1, 1
11, 3, 2, 4, 0
4, 3, 3, 1, 1
11, 6, 250, 9, 1
12, 3, 22, 11, 0
6, 1, 3, 1, 0
16, 1, 5, 10, 0
15, 10, 609, 11, 0
1, 1, 1, 1, 1
7, 5, 4, 4, 1
15, 6, 137, 12, 0
8, 8, 1, 3, 1
4, 0, 1, 1, 0
7, 2, 18, 5, 1
7, 3, 15, 6, 1
6, 5, 4, 2, 1
8, 3, 5, 4, 1
4, 3, 4, 3, 1
14, 2, 69, 7, 0
14, 5, 1391, 11, 1
8, 5, 34, 8, 1
14, 9, 1951, 2, 1
3, 1, 2, 3, 0
16, 6, 571, 5, 1
16, 3, 411, 13, 0
13, 11, 17, 10, 1
2, 0, 1, 2, 0
14, 1, 11, 4, 1
8, 2, 20, 1, 0
4, 2, 3, 4, 0
4, 0, 1, 1, 0
7, 0, 1, 5, 0
14, 7, 1851, 5, 1
2, 0, 1, 1, 0
4, 4, 1, 2, 1
15, 2, 73, 7, 0
5, 0, 1, 1, 0
3, 3, 1, 2, 1
8, 0, 1, 7, 0
15, 7, 2537, 8, 1
8, 0, 1, 6, 0
1, 0, 1, 1, 0
3, 2, 1, 2, 1
4, 1, 2, 1, 0
1, 0, 1, 1, 0
13, 8, 632, 8, 0
14, 0, 1, 6, 0
16, 7, 4770, 12, 0
1, 0, 1, 1, 0
6, 2, 14, 1, 1
8, 4, 70, 2, 1
2, 0, 1, 1, 0
2, 0, 1, 1, 0
15, 12, 406, 15, 1
6, 2, 15, 4, 0
11, 7, 3, 9, 1
4, 0, 1, 1, 0
9, 6, 6, 2, 0
11, 8, 52, 4, 1
9, 9, 1, 3, 1
1, 1, 1, 1, 1
14, 10, 546, 3, 0
1, 1, 1, 1, 1
16, 14, 52, 12, 1
9, 4, 100, 2, 0
16, 10, 6956, 15, 0
9, 2, 1, 2, 0
9, 4, 30, 7, 0
2, 0, 1, 1, 0
1, 1, 1, 1, 1
3, 3, 1, 3, 1
9, 6, 1, 4, 1
5, 0, 1, 2, 0
14, 11, 97, 11, 1
15, 0, 1, 9, 0
15, 7, 1036, 9, 0
1, 0, 1, 1, 0
11, 4, 259, 6, 1
9, 4, 37, 8, 1
13, 5, 47, 2, 0
4, 1, 4, 2, 0
16, 0, 1, 1, 0
11, 8, 45, 8, 1
11, 7, 215, 4, 0
2, 0, 1, 1, 0
1, 1, 1, 1, 1
3, 0, 1, 3, 0
15, 10, 1886, 2, 1
5, 2, 9, 3, 1
2, 1, 2, 1, 1
11, 0, 1, 2, 0
6, 0, 1, 6, 0
3, 3, 1, 2, 1
4, 2, 4, 3, 0
11, 1, 11, 11, 0
15, 15, 1, 8, 1
8, 6, 14, 6, 1
2, 1, 1, 2, 1
15, 6, 1706, 7, 0
5, 4, 1, 5, 1
1, 0, 1, 1, 0
2, 0, 1, 1, 0
13, 5, 217, 12, 1
1, 0, 1, 1, 0
14, 6, 900, 8, 0
11, 9, 30, 2, 1
3, 3, 1, 3, 1
4, 2, 5, 1, 1
6, 6, 1, 4, 1
8, 5, 35, 6, 0
7, 4, 35, 5, 0
10, 9, 9, 5, 1
2, 2, 1, 1, 1
10, 9, 6, 2, 1
2, 0, 1, 1, 0
11, 7, 315, 9, 0
11, 2, 27, 6, 1
14, 8, 115, 4, 1
1, 0, 1, 1, 0
16, 1, 15, 13, 0
1, 0, 1, 1, 0
4, 2, 1, 4, 1
8, 3, 11, 2, 0
1, 1, 1, 1, 1
4, 3, 3, 2, 1
3, 0, 1, 2, 0
8, 6, 24, 2, 1
4, 1, 2, 2, 0
15, 3, 208, 9, 1
10, 6, 89, 1, 1
8, 1, 1, 4, 0
6, 4, 13, 3, 1
15, 6, 1663, 4, 1
11, 11, 1, 6, 1
15, 15, 1, 1, 1
2, 2, 1, 1, 1
6, 3, 1, 3, 0
1, 0, 1, 1, 0
11, 3, 149, 7, 0
5, 5, 1, 2, 1
11, 0, 1, 4, 0
1, 1, 1, 1, 1
14, 2, 14, 9, 1
1, 0, 1, 1, 0
6, 1, 2, 2, 0
5, 1, 4, 3, 0
11, 7, 156, 1, 1
11, 2, 52, 6, 0
11, 10, 1, 7, 1
6, 3, 16, 4, 1
13, 8, 994, 9, 0
1, 1, 1, 1, 1
10, 4, 137, 1, 1
6, 2, 8, 1, 0
3, 1, 1, 3, 1
8, 6, 1, 7, 1
6, 2, 10, 2, 1
14, 10, 401, 14, 0
3, 0, 1, 2, 0
6, 4, 10, 5, 1
16, 15, 11, 4, 1
10, 1, 3, 2, 0
7, 6, 4, 5, 1
8, 1, 6, 6, 0
11, 10, 9, 2, 1
16, 3, 150, 14, 0
1, 1, 1, 1, 1
1, 0, 1, 1, 0
15, 7, 4073, 13, 0
11, 3, 46, 4, 1
1, 0, 1, 1, 0
13, 2, 60, 3, 0
6, 0, 1, 2, 0
10, 8, 19, 1, 1
4, 4, 1, 4, 1
12, 8, 57, 5, 0
2, 2, 1, 2, 1
11, 11, 1, 1, 1
12, 2, 64, 10, 0
8, 3, 25, 7, 1
2, 1, 2, 2, 0
14, 11, 228, 5, 1
8, 6, 13, 1, 1
8, 1, 3, 2, 0
4, 2, 3, 2, 1
3, 0, 1, 2, 0
1, 1, 1, 1, 1
16, 2, 72, 1, 0
13, 4, 31, 10, 1
11, 9, 40, 10, 1
3, 2, 1, 3, 1
11, 2, 16, 2, 0
9, 4, 66, 8, 0
7, 0, 1, 2, 0
3, 0, 1, 1, 0
15, 1, 11, 2, 0
6, 6, 1, 3, 1
15, 4, 941, 2, 1
14, 10, 371, 4, 0
3, 2, 3, 1, 1
15, 13, 9, 3, 1
4, 2, 2, 1, 0
13, 6, 1138, 9, 1
11, 0, 1, 11, 0
1, 0, 1, 1, 0
16, 14, 88, 9, 1
12, 4, 405, 12, 0
2, 1, 1, 2, 1
5, 4, 3, 3, 0
9, 5, 95, 5, 0
6, 2, 3, 4, 1
1, 0, 1, 1, 0
5, 1, 5, 4, 0
7, 1, 5, 1, 0
14, 10, 126, 13, 1
5, 3, 4, 3, 1
8, 3, 38, 2, 0
3, 1, 3, 3, 0
3, 3, 1, 3, 1
5, 2, 8, 5, 0
9, 1, 2, 6, 0
9, 5, 64, 2, 0
14, 0, 1, 10, 0
15, 14, 12, 2, 1
2, 1, 1, 2, 1
11, 8, 117, 3, 1
2, 2, 1, 2, 1
7, 2, 1, 3, 0
10, 7, 63, 8, 0
5, 0, 1, 3, 0
8, 5, 49, 2, 1
12, 9, 150, 11, 1
5, 0, 1, 4, 0
16, 16, 1, 10, 1
13, 12, 9, 11, 1
3, 0, 1, 2, 0
13, 2, 24, 8, 0
14, 6, 298, 5, 0
1, 1, 1, 1, 1
4, 0, 1, 4, 0
9, 9, 1, 4, 1
3, 0, 1, 1, 0
6, 2, 3, 6, 0
16, 14, 54, 10, 1
13, 8, 1151, 3, 1
12, 11, 6, 1, 1
1, 0, 1, 1, 0
1, 0, 1, 1, 0
12, 9, 202, 12, 1
10, 3, 102, 10, 0
15, 3, 268, 9, 0
1, 0, 1, 1, 0
11, 0, 1, 4, 0
12, 10, 3, 4, 0
6, 3, 8, 3, 1
13, 1, 7, 8, 0
5, 1, 4, 1, 0
2, 0, 1, 1, 0
2, 2, 1, 1, 1
4, 1, 3, 4, 0
7, 3, 27, 7, 1
5, 4, 1, 2, 1
2, 2, 1, 2, 1
4, 2, 5, 2, 0
12, 3, 208, 5, 0
16, 11, 2304, 4, 1
14, 2, 45, 12, 0
2, 1, 1, 2, 1
6, 1, 3, 1, 0
4, 2, 5, 1, 1
3, 3, 1, 3, 1
11, 4, 204, 9, 0
13, 11, 48, 3, 1
5, 5, 1, 3, 1
2, 1, 1, 2, 1
5, 5, 1, 4, 1
12, 8, 293, 10, 1
4, 0, 1, 2, 0
11, 7, 100, 7, 1
3, 2, 3, 1, 1
1, 0, 1, 1, 0
8, 8, 1, 8, 1
2, 0, 1, 1, 0
4, 2, 5, 3, 1
9, 0, 1, 1, 0
7, 1, 7, 4, 0
13, 11, 31, 9, 1
6, 5, 4, 1, 1
10, 9, 6, 1, 1
5, 2, 3, 2, 0
1, 0, 1, 1, 0
8, 6, 12, 6, 1
5, 4, 4, 4, 0
8, 1, 8, 2, 0
8, 7, 3, 4, 1
14, 7, 56, 12, 0
1, 0, 1, 1, 0
7, 2, 13, 7, 0
5, 3, 9, 4, 1
12, 8, 233, 10, 0
7, 4, 24, 2, 0
8, 7, 4, 2, 1
3, 1, 3, 3, 0
15, 7, 1168, 11, 1
1, 1, 1, 1, 1
15, 12, 317, 11, 1
8, 3, 53, 5, 0
3, 2, 3, 2, 1
11, 11, 1, 8, 1
16, 15, 1, 12, 1
8, 4, 27, 5, 0
7, 0, 1, 2, 0
8, 0, 1, 3, 0
15, 10, 2376, 6, 0
12, 7, 220, 4, 0
10, 7, 107, 7, 0
10, 6, 72, 10, 1
11, 5, 448, 6, 1
14, 4, 90, 2, 0
14, 8, 1428, 6, 0
1, 1, 1, 1, 1
7, 3, 3, 6, 0
2, 0, 1, 1, 0
16, 11, 2076, 6, 0
1, 0, 1, 1, 0
3, 0, 1, 2, 0
11, 7, 204, 11, 0
8, 7, 1, 8, 1
1, 1, 1, 1, 1
2, 1, 1, 1, 0
10, 5, 230, 5, 1
8, 4, 18, 5, 1
4, 2, 6, 2, 1
4, 4, 1, 3, 1
5, 1, 4, 3, 0
14, 3, 207, 12, 0
7, 1, 1, 7, 1
6, 5, 3, 3, 0
9, 4, 74, 4, 0
2, 2, 1, 2, 1
8, 4, 42, 3, 0
8, 1, 6, 2, 0
2, 2, 1, 1, 1
12, 4, 159, 9, 0
6, 2, 1, 6, 1
12, 5, 599, 12, 1
15, 6, 1573, 3, 1
13, 8, 663, 4, 0
1, 1, 1, 1, 1
7, 4, 31, 2, 1
6, 6, 1, 5, 1
16, 12, 1506, 4, 1
13, 13, 1, 8, 1
13, 3, 165, 2, 0
5, 1, 2, 5, 0
10, 4, 167, 4, 0
14, 13, 4, 12, 1
11, 0, 1, 7, 0
14, 14, 1, 8, 1
13, 13, 1, 6, 1
8, 5, 13, 6, 0
6, 6, 1, 1, 1
8, 6, 22, 3, 1
11, 2, 44, 6, 0
16, 11, 1106, 5, 1
13, 10, 218, 6, 1
11, 9, 22, 2, 1
6, 0, 1, 4, 0
8, 4, 61, 6, 1
11, 0, 1, 11, 0
4, 3, 1, 2, 1
15, 10, 273, 7, 1
7, 7, 1, 2, 1
10, 9, 9, 8, 1
15, 5, 2712, 2, 0
9, 6, 8, 1, 0
9, 7, 26, 2, 1
4, 3, 2, 3, 1
5, 3, 4, 2, 1
5, 0, 1, 5, 0
10, 5, 42, 7, 0
13, 12, 8, 6, 1
13, 5, 676, 4, 0
16, 6, 3181, 16, 1
10, 7, 98, 7, 1
13, 13, 1, 2, 1
8, 1, 4, 1, 0
6, 6, 1, 5, 1
13, 3, 198, 12, 0
10, 3, 12, 2, 0
10, 1, 6, 1, 0
3, 3, 1, 1, 1
8, 2, 6, 2, 0
9, 8, 1, 9, 1
10, 6, 167, 3, 0
13, 12, 1, 10, 1
16, 3, 68, 9, 0
5, 4, 3, 5, 1
3, 1, 1, 2, 0
2, 0, 1, 1, 0
5, 0, 1, 3, 0
7, 7, 1, 2, 1
11, 2, 32, 10, 0
16, 6, 4570, 3, 1
6, 1, 3, 6, 0
12, 0, 1, 2, 0
9, 6, 47, 1, 1
6, 2, 6, 2, 0
7, 7, 1, 5, 1
12, 12, 1, 9, 1
15, 2, 39, 10, 0
9, 7, 5, 2, 1
4, 4, 1, 1, 1
16, 16, 1, 14, 1
12, 9, 5, 7, 0
8, 6, 15, 1, 1
6, 1, 3, 2, 0
6, 3, 11, 6, 1
13, 2, 17, 1, 0
11, 1, 8, 4, 1
11, 9, 29, 8, 1
12, 5, 117, 3, 0
14, 6, 1049, 12, 0
16, 12, 217, 9, 1
14, 12, 56, 3, 1
16, 11, 1856, 15, 1
10, 2, 43, 8, 0
2, 2, 1, 2, 1
16, 14, 6, 3, 1
3, 1, 2, 1, 0
9, 4, 15, 9, 0
7, 1, 7, 1, 1
12, 0, 1, 12, 0
8, 3, 16, 1, 0
14, 6, 1560, 2, 1
7, 2, 21, 5, 0
4, 0, 1, 2, 0
10, 10, 1, 7, 1
7, 2, 13, 3, 0
2, 1, 2, 1, 1
1, 1, 1, 1, 1
10, 4, 2, 7, 0
2, 2, 1, 2, 1
12, 11, 10, 6, 1
5, 4, 3, 4, 1
9, 5, 6, 8, 1
4, 3, 1, 2, 1
10, 10, 1, 5, 1
12, 7, 329, 2, 1
12, 5, 64, 9, 1
9, 2, 18, 9, 0
4, 4, 1, 1, 1
3, 3, 1, 3, 1
3, 3, 1, 2, 1
1, 1, 1, 1, 1
11, 3, 102, 11, 0
13, 10, 47, 2, 1
3, 1, 1, 2, 0
3, 0, 1, 2, 0
9, 3, 51, 6, 0
5, 4, 5, 3, 1
12, 7, 22, 4, 1
8, 8, 1, 1, 1
16, 15, 11, 16, 1
13, 10, 27, 12, 1
11, 8, 109, 6, 1
6, 0, 1, 2, 0
16, 5, 3071, 2, 0
16, 14, 70, 7, 1
5, 5, 1, 5, 1
12, 9, 28, 1, 0
9, 6, 19, 8, 1
6, 1, 4, 1, 0
10, 8, 30, 3, 1
5, 5, 1, 4, 1
12, 4, 494, 7, 0
12, 6, 422, 11, 0
9, 7, 23, 3, 1
14, 14, 1, 1, 1
14, 11, 309, 13, 1
13, 4, 390, 13, 1
14, 8, 2179, 5, 1
6, 0, 1, 2, 0
11, 0, 1, 9, 0
6, 3, 4, 5, 1
4, 4, 1, 3, 1
11, 6, 6, 4, 0
4, 1, 2, 1, 0
5, 2, 1, 4, 1
10, 5, 209, 10, 0
6, 0, 1, 4, 0
12, 7, 790, 9, 1
2, 2, 1, 1, 1
14, 14, 1, 7, 1
13, 11, 57, 4, 1
16, 15, 15, 14, 1
15, 8, 710, 11, 1
15, 6, 1178, 2, 0
13, 11, 77, 5, 1
11, 9, 47, 4, 1
9, 2, 22, 5, 0
14, 3, 38, 1, 0
4, 0, 1, 3, 0
2, 1, 2, 2, 0
16, 7, 4066, 14, 0
10, 6, 191, 9, 0
7, 0, 1, 2, 0
2, 1, 2, 2, 0
16, 0, 1, 14, 0
14, 11, 148, 10, 1
16, 4, 112, 12, 1
7, 1, 1, 4, 0
3, 1, 1, 1, 0
7, 3, 19, 1, 0
3, 3, 1, 1, 1
1, 0, 1, 1, 0
12, 1, 8, 9, 0
7, 1, 7, 4, 0
10, 7, 16, 7, 1
4, 1, 1, 4, 1
15, 3, 211, 9, 0
15, 5, 2836, 14, 0
4, 1, 1, 1, 0
4, 4, 1, 1, 1
14, 9, 1676, 14, 0
1, 1, 1, 1, 1
12, 5, 117, 12, 0
11, 1, 7, 8, 0
11, 8, 20, 11, 1
15, 14, 12, 5, 1
16, 10, 4369, 7, 0
2, 0, 1, 2, 0
1, 1, 1, 1, 1
7, 6, 3, 7, 1
2, 1, 1, 1, 0
5, 2, 6, 1, 0
3, 3, 1, 3, 1
13, 3, 134, 13, 0
2, 0, 1, 2, 0
1, 1, 1, 1, 1
7, 5, 4, 2, 1
6, 0, 1, 6, 0
12, 4, 85, 8, 0
13, 9, 344, 12, 1
2, 1, 2, 1, 1
4, 1, 4, 2, 0
15, 3, 260, 6, 1
12, 8, 221, 5, 1
5, 5, 1, 4, 1
15, 0, 1, 10, 0
1, 1, 1, 1, 1
15, 4, 386, 12, 0
6, 2, 14, 4, 0
10, 7, 96, 4, 0
8, 4, 25, 2, 1
10, 3, 41, 3, 1
7, 7, 1, 7, 1
14, 7, 1523, 11, 1
8, 3, 44, 2, 0
15, 4, 873, 3, 0
11, 11, 1, 11, 1
12, 12, 1, 10, 1
14, 0, 1, 4, 0
5, 4, 5, 4, 1
1, 1, 1, 1, 1
4, 0, 1, 4, 0
5, 3, 7, 3, 1
14, 11, 323, 4, 1
10, 1, 10, 1, 1
2, 0, 1, 2, 0
16, 15, 7, 6, 1
16, 11, 988, 10, 1
11, 3, 28, 5, 1
8, 4, 17, 5, 1
1, 0, 1, 1, 0
11, 9, 35, 10, 1
12, 10, 4, 1, 0
14, 1, 13, 8, 0
13, 7, 994, 3, 0
9, 0, 1, 2, 0
16, 11, 1150, 16, 0
4, 4, 1, 1, 1
11, 4, 246, 7, 0
4, 0, 1, 3, 0
14, 9, 1384, 9, 0
1, 0, 1, 1, 0
15, 9, 1937, 1, 0
13, 11, 76, 9, 1
10, 6, 44, 5, 1
14, 5, 529, 6, 0
2, 1, 1, 1, 0
13, 5, 875, 11, 1
4, 0, 1, 1, 0
11, 4, 80, 2, 0
14, 1, 11, 4, 1
6, 4, 6, 2, 0
9, 7, 2, 7, 1
13, 0, 1, 1, 0
7, 3, 24, 3, 0
10, 10, 1, 5, 1
7, 1, 6, 7, 0
3, 3, 1, 2, 1
6, 2, 12, 3, 0
15, 8, 2914, 12, 0
7, 3, 23, 1, 1
10, 7, 75, 2, 1
7, 1, 5, 5, 0
1, 0, 1, 1, 0
6, 0, 1, 6, 0
14, 10, 519, 5, 1
4, 4, 1, 3, 1
2, 2, 1, 1, 1
11, 10, 9, 2, 1
4, 1, 2, 3, 1
11, 7, 204, 6, 1
16, 8, 10912, 6, 0
16, 7, 5262, 9, 1
11, 6, 371, 4, 0
8, 6, 13, 8, 0
3, 2, 1, 2, 1
6, 3, 4, 5, 1
7, 7, 1, 5, 1
14, 1, 12, 4, 0
16, 7, 1838, 7, 1
14, 8, 1843, 3, 1
5, 5, 1, 4, 1
8, 8, 1, 3, 1
6, 2, 7, 5, 0
16, 8, 8944, 13, 1
10, 6, 188, 2, 1
4, 4, 1, 3, 1
5, 2, 10, 1, 1
15, 13, 104, 5, 1
1, 1, 1, 1, 1
11, 3, 30, 3, 0
5, 3, 4, 4, 1
7, 2, 4, 7, 1
15, 7, 881, 8, 0
5, 2, 10, 5, 0
12, 10, 16, 4, 1
1, 1, 1, 1, 1
15, 15, 1, 8, 1
2, 0, 1, 1, 0
15, 6, 3741, 5, 1
1, 0, 1, 1, 0
16, 10, 7742, 8, 0
10, 8, 9, 10, 0
10, 6, 41, 5, 1
9, 2, 36, 4, 0
2, 0, 1, 1, 0
13, 7, 1277, 11, 1
3, 3, 1, 2, 1
13, 9, 472, 6, 1
9, 7, 28, 6, 1
11, 5, 117, 1, 0
10, 7, 84, 3, 0
9, 1, 8, 1, 0
6, 4, 9, 2, 0
7, 5, 3, 4, 0
7, 6, 3, 7, 1
11, 1, 2, 7, 0
12, 4, 142, 6, 0
9, 8, 3, 9, 1
11, 9, 52, 8, 0
9, 6, 12, 4, 1
4, 1, 3, 1, 0
4, 0, 1, 3, 0
9, 6, 36, 1, 1
16, 4, 1432, 10, 0
2, 2, 1, 2, 1
6, 0, 1, 4, 0
9, 0, 1, 2, 0
2, 0, 1, 1, 0
15, 13, 67, 7, 1
9, 9, 1, 4, 1
15, 2, 38, 9, 0
16, 14, 18, 12, 1
5, 1, 1, 5, 1
15, 10, 134, 10, 1
1, 0, 1, 1, 0
5, 3, 4, 1, 0
4, 0, 1, 4, 0
13, 8, 444, 9, 0
12, 5, 368, 12, 1
12, 8, 102, 3, 1
5, 2, 2, 5, 1
12, 9, 147, 7, 1
11, 7, 266, 7, 0
9, 7, 28, 1, 1
16, 16, 1, 15, 1
11, 10, 10, 8, 1
13, 1, 5, 2, 0
13, 8, 20, 7, 1
7, 0, 1, 4, 0
12, 9, 217, 12, 1
8, 1, 1, 3, 0
6, 6, 1, 1, 1
9, 9, 1, 5, 1
12, 4, 277, 5, 0
15, 5, 1547, 8, 1
12, 7, 133, 1, 0
4, 0, 1, 4, 0
11, 11, 1, 11, 1
4, 0, 1, 3, 0
14, 0, 1, 3, 0
12, 3, 171, 9, 1
6, 5, 2, 6, 1
8, 4, 31, 2, 1
5, 1, 4, 2, 1
4, 1, 3, 4, 0
3, 3, 1, 1, 1
7, 6, 1, 5, 1
6, 2, 8, 6, 0
